,id,Sentence1,Sentence2,Gold Tag,tokenized_sent1,tokenized_sent2,lemmatized_sent1,lemmatized_sent2,POS_Tags1,POS_Tags2,Dep_par1,Dep_par2
10,s_11,There must be a balance as a whole.,The body must be in balance.,4.0,"['There', 'must', 'be', 'a', 'balance', 'as', 'a', 'whole', '.']","['The', 'body', 'must', 'be', 'in', 'balance', '.']","['There', 'must', 'be', 'a', 'balance', 'a', 'a', 'whole', '.']","['The', 'body', 'must', 'be', 'in', 'balance', '.']","[('There', 'EX'), ('must', 'MD'), ('be', 'VB'), ('a', 'DT'), ('balance', 'NN'), ('a', 'DT'), ('a', 'DT'), ('whole', 'NN'), ('.', '.')]","[('The', 'DT'), ('body', 'NN'), ('must', 'MD'), ('be', 'VB'), ('in', 'IN'), ('balance', 'NN'), ('.', '.')]","[['There', 'EX', 'expl', 'be', 'VB', 1, 3], ['must', 'MD', 'aux', 'be', 'VB', 2, 3], ['be', 'VB', 'ROOT', 'be', 'VB', 3, 3], ['a', 'DT', 'det', 'balance', 'NN', 4, 5], ['balance', 'NN', 'attr', 'be', 'VB', 5, 3], ['as', 'IN', 'prep', 'balance', 'NN', 6, 5], ['a', 'DT', 'det', 'whole', 'NN', 7, 8], ['whole', 'NN', 'pobj', 'as', 'IN', 8, 6], ['.', '.', 'punct', 'be', 'VB', 9, 3]]","[['The', 'DT', 'det', 'body', 'NN', 1, 2], ['body', 'NN', 'nsubj', 'be', 'VB', 2, 4], ['must', 'MD', 'aux', 'be', 'VB', 3, 4], ['be', 'VB', 'ROOT', 'be', 'VB', 4, 4], ['in', 'IN', 'prep', 'be', 'VB', 5, 4], ['balance', 'NN', 'pobj', 'in', 'IN', 6, 5], ['.', '.', 'punct', 'be', 'VB', 7, 4]]"
11,s_12,We often pontificate here about being the representatives of the citizens of Europe.,We are proud often here to represent the citizens of Europe.,4.0,"['We', 'often', 'pontificate', 'here', 'about', 'being', 'the', 'representatives', 'of', 'the', 'citizens', 'of', 'Europe', '.']","['We', 'are', 'proud', 'often', 'here', 'to', 'represent', 'the', 'citizens', 'of', 'Europe', '.']","['We', 'often', 'pontificate', 'here', 'about', 'being', 'the', 'representative', 'of', 'the', 'citizen', 'of', 'Europe', '.']","['We', 'are', 'proud', 'often', 'here', 'to', 'represent', 'the', 'citizen', 'of', 'Europe', '.']","[('We', 'PRP'), ('often', 'RB'), ('pontificate', 'VBP'), ('here', 'RB'), ('about', 'IN'), ('being', 'VBG'), ('the', 'DT'), ('representative', 'NN'), ('of', 'IN'), ('the', 'DT'), ('citizen', 'NN'), ('of', 'IN'), ('Europe', 'NNP'), ('.', '.')]","[('We', 'PRP'), ('are', 'VBP'), ('proud', 'JJ'), ('often', 'RB'), ('here', 'RB'), ('to', 'TO'), ('represent', 'VB'), ('the', 'DT'), ('citizen', 'NN'), ('of', 'IN'), ('Europe', 'NNP'), ('.', '.')]","[['We', 'PRP', 'nsubj', 'pontificate', 'VBP', 1, 3], ['often', 'RB', 'advmod', 'pontificate', 'VBP', 2, 3], ['pontificate', 'VBP', 'ROOT', 'pontificate', 'VBP', 3, 3], ['here', 'RB', 'advmod', 'pontificate', 'VBP', 4, 3], ['about', 'IN', 'prep', 'pontificate', 'VBP', 5, 3], ['being', 'VBG', 'pcomp', 'about', 'IN', 6, 5], ['the', 'DT', 'det', 'representatives', 'NNS', 7, 8], ['representatives', 'NNS', 'attr', 'being', 'VBG', 8, 6], ['of', 'IN', 'prep', 'representatives', 'NNS', 9, 8], ['the', 'DT', 'det', 'citizens', 'NNS', 10, 11], ['citizens', 'NNS', 'pobj', 'of', 'IN', 11, 9], ['of', 'IN', 'prep', 'citizens', 'NNS', 12, 11], ['Europe', 'NNP', 'pobj', 'of', 'IN', 13, 12], ['.', '.', 'punct', 'pontificate', 'VBP', 14, 3]]","[['We', 'PRP', 'nsubj', 'are', 'VBP', 1, 2], ['are', 'VBP', 'ROOT', 'are', 'VBP', 2, 2], ['proud', 'JJ', 'acomp', 'are', 'VBP', 3, 2], ['often', 'RB', 'advmod', 'are', 'VBP', 4, 2], ['here', 'RB', 'advmod', 'are', 'VBP', 5, 2], ['to', 'TO', 'aux', 'represent', 'VB', 6, 7], ['represent', 'VB', 'xcomp', 'are', 'VBP', 7, 2], ['the', 'DT', 'det', 'citizens', 'NNS', 8, 9], ['citizens', 'NNS', 'dobj', 'represent', 'VB', 9, 7], ['of', 'IN', 'prep', 'citizens', 'NNS', 10, 9], ['Europe', 'NNP', 'pobj', 'of', 'IN', 11, 10], ['.', '.', 'punct', 'are', 'VBP', 12, 2]]"
12,s_13,(Parliament adopted the legislative resolution),(The Parliament adopts legislative resolution),5.0,"['(', 'Parliament', 'adopted', 'the', 'legislative', 'resolution', ')']","['(', 'The', 'Parliament', 'adopts', 'legislative', 'resolution', ')']","['(', 'Parliament', 'adopted', 'the', 'legislative', 'resolution', ')']","['(', 'The', 'Parliament', 'adopts', 'legislative', 'resolution', ')']","[('(', '('), ('Parliament', 'NNP'), ('adopted', 'VBD'), ('the', 'DT'), ('legislative', 'JJ'), ('resolution', 'NN'), (')', ')')]","[('(', '('), ('The', 'DT'), ('Parliament', 'NNP'), ('adopts', 'NNS'), ('legislative', 'JJ'), ('resolution', 'NN'), (')', ')')]","[['(', '-LRB-', 'punct', 'adopted', 'VBD', 1, 3], ['Parliament', 'NNP', 'nsubj', 'adopted', 'VBD', 2, 3], ['adopted', 'VBD', 'ROOT', 'adopted', 'VBD', 3, 3], ['the', 'DT', 'det', 'resolution', 'NN', 4, 6], ['legislative', 'JJ', 'amod', 'resolution', 'NN', 5, 6], ['resolution', 'NN', 'dobj', 'adopted', 'VBD', 6, 3], [')', '-RRB-', 'punct', 'adopted', 'VBD', 7, 3]]","[['(', '-LRB-', 'punct', 'adopts', 'VBZ', 1, 4], ['The', 'DT', 'det', 'Parliament', 'NNP', 2, 3], ['Parliament', 'NNP', 'nsubj', 'adopts', 'VBZ', 3, 4], ['adopts', 'VBZ', 'ROOT', 'adopts', 'VBZ', 4, 4], ['legislative', 'JJ', 'amod', 'resolution', 'NN', 5, 6], ['resolution', 'NN', 'dobj', 'adopts', 'VBZ', 6, 4], [')', '-RRB-', 'punct', 'adopts', 'VBZ', 7, 4]]"
13,s_14,The leaders have now been given a new chance and let us hope they seize it.,The leaders benefit aujourd ' hui d ' a new chance and therefore let us let them it grab.,4.0,"['The', 'leaders', 'have', 'now', 'been', 'given', 'a', 'new', 'chance', 'and', 'let', 'us', 'hope', 'they', 'seize', 'it', '.']","['The', 'leaders', 'benefit', 'aujourd', ""'"", 'hui', 'd', ""'"", 'a', 'new', 'chance', 'and', 'therefore', 'let', 'us', 'let', 'them', 'it', 'grab', '.']","['The', 'leader', 'have', 'now', 'been', 'given', 'a', 'new', 'chance', 'and', 'let', 'u', 'hope', 'they', 'seize', 'it', '.']","['The', 'leader', 'benefit', 'aujourd', ""'"", 'hui', 'd', ""'"", 'a', 'new', 'chance', 'and', 'therefore', 'let', 'u', 'let', 'them', 'it', 'grab', '.']","[('The', 'DT'), ('leader', 'NN'), ('have', 'VBP'), ('now', 'RB'), ('been', 'VBN'), ('given', 'VBN'), ('a', 'DT'), ('new', 'JJ'), ('chance', 'NN'), ('and', 'CC'), ('let', 'VB'), ('u', 'JJ'), ('hope', 'NN'), ('they', 'PRP'), ('seize', 'VBP'), ('it', 'PRP'), ('.', '.')]","[('The', 'DT'), ('leader', 'NN'), ('benefit', 'NN'), ('aujourd', 'NN'), (""'"", ""''""), ('hui', 'JJ'), ('d', 'NN'), (""'"", ""''""), ('a', 'DT'), ('new', 'JJ'), ('chance', 'NN'), ('and', 'CC'), ('therefore', 'RB'), ('let', 'VB'), ('u', 'JJ'), ('let', 'VB'), ('them', 'PRP'), ('it', 'PRP'), ('grab', 'VBZ'), ('.', '.')]","[['The', 'DT', 'det', 'leaders', 'NNS', 1, 2], ['leaders', 'NNS', 'nsubjpass', 'given', 'VBN', 2, 6], ['have', 'VBP', 'aux', 'given', 'VBN', 3, 6], ['now', 'RB', 'advmod', 'given', 'VBN', 4, 6], ['been', 'VBN', 'auxpass', 'given', 'VBN', 5, 6], ['given', 'VBN', 'ROOT', 'given', 'VBN', 6, 6], ['a', 'DT', 'det', 'chance', 'NN', 7, 9], ['new', 'JJ', 'amod', 'chance', 'NN', 8, 9], ['chance', 'NN', 'dobj', 'given', 'VBN', 9, 6], ['and', 'CC', 'cc', 'given', 'VBN', 10, 6], ['let', 'VB', 'conj', 'given', 'VBN', 11, 6], ['us', 'PRP', 'nsubj', 'hope', 'VB', 12, 13], ['hope', 'VB', 'ccomp', 'let', 'VB', 13, 11], ['they', 'PRP', 'nsubj', 'seize', 'VBP', 14, 15], ['seize', 'VBP', 'ccomp', 'hope', 'VB', 15, 13], ['it', 'PRP', 'dobj', 'seize', 'VBP', 16, 15], ['.', '.', 'punct', 'given', 'VBN', 17, 6]]","[['The', 'DT', 'det', 'leaders', 'NNS', 1, 2], ['leaders', 'NNS', 'nsubj', 'benefit', 'VBP', 2, 3], ['benefit', 'VBP', 'ROOT', 'benefit', 'VBP', 3, 3], ['aujourd', 'JJ', 'poss', 'hui', 'NN', 4, 6], [""'"", ""''"", 'case', 'aujourd', 'JJ', 5, 4], ['hui', 'NN', 'dobj', 'benefit', 'VBP', 6, 3], ['d', 'XX', 'aux', 'chance', 'NN', 7, 11], [""'"", ""''"", 'punct', 'chance', 'NN', 8, 11], ['a', 'DT', 'det', 'chance', 'NN', 9, 11], ['new', 'JJ', 'amod', 'chance', 'NN', 10, 11], ['chance', 'NN', 'ROOT', 'chance', 'NN', 11, 11], ['and', 'CC', 'cc', 'chance', 'NN', 12, 11], ['therefore', 'RB', 'advmod', 'let', 'VB', 13, 14], ['let', 'VB', 'conj', 'chance', 'NN', 14, 11], ['us', 'PRP', 'nsubj', 'let', 'VB', 15, 16], ['let', 'VB', 'ccomp', 'let', 'VB', 16, 14], ['them', 'PRP', 'dobj', 'grab', 'VB', 17, 19], ['it', 'PRP', 'nsubj', 'grab', 'VB', 18, 19], ['grab', 'VB', 'ccomp', 'let', 'VB', 19, 16], ['.', '.', 'punct', 'chance', 'NN', 20, 11]]"
14,s_15,I am one of those Members who attends sittings quite faithfully.,I belong to the Members who are present rather honourably.,4.0,"['I', 'am', 'one', 'of', 'those', 'Members', 'who', 'attends', 'sittings', 'quite', 'faithfully', '.']","['I', 'belong', 'to', 'the', 'Members', 'who', 'are', 'present', 'rather', 'honourably', '.']","['I', 'am', 'one', 'of', 'those', 'Members', 'who', 'attends', 'sitting', 'quite', 'faithfully', '.']","['I', 'belong', 'to', 'the', 'Members', 'who', 'are', 'present', 'rather', 'honourably', '.']","[('I', 'PRP'), ('am', 'VBP'), ('one', 'CD'), ('of', 'IN'), ('those', 'DT'), ('Members', 'NNS'), ('who', 'WP'), ('attends', 'VBP'), ('sitting', 'VBG'), ('quite', 'RB'), ('faithfully', 'RB'), ('.', '.')]","[('I', 'PRP'), ('belong', 'VBP'), ('to', 'TO'), ('the', 'DT'), ('Members', 'NNS'), ('who', 'WP'), ('are', 'VBP'), ('present', 'JJ'), ('rather', 'RB'), ('honourably', 'RB'), ('.', '.')]","[['I', 'PRP', 'nsubj', 'am', 'VBP', 1, 2], ['am', 'VBP', 'ROOT', 'am', 'VBP', 2, 2], ['one', 'CD', 'attr', 'am', 'VBP', 3, 2], ['of', 'IN', 'prep', 'one', 'CD', 4, 3], ['those', 'DT', 'det', 'Members', 'NNS', 5, 6], ['Members', 'NNS', 'pobj', 'of', 'IN', 6, 4], ['who', 'WP', 'nsubj', 'attends', 'VBZ', 7, 8], ['attends', 'VBZ', 'relcl', 'Members', 'NNS', 8, 6], ['sittings', 'NNS', 'dobj', 'attends', 'VBZ', 9, 8], ['quite', 'RB', 'advmod', 'faithfully', 'RB', 10, 11], ['faithfully', 'RB', 'advmod', 'attends', 'VBZ', 11, 8], ['.', '.', 'punct', 'am', 'VBP', 12, 2]]","[['I', 'PRP', 'nsubj', 'belong', 'VBP', 1, 2], ['belong', 'VBP', 'ROOT', 'belong', 'VBP', 2, 2], ['to', 'IN', 'prep', 'belong', 'VBP', 3, 2], ['the', 'DT', 'det', 'Members', 'NNS', 4, 5], ['Members', 'NNS', 'pobj', 'to', 'IN', 5, 3], ['who', 'WP', 'nsubj', 'are', 'VBP', 6, 7], ['are', 'VBP', 'relcl', 'Members', 'NNS', 7, 5], ['present', 'JJ', 'acomp', 'are', 'VBP', 8, 7], ['rather', 'RB', 'advmod', 'honourably', 'RB', 9, 10], ['honourably', 'RB', 'advmod', 'are', 'VBP', 10, 7], ['.', '.', 'punct', 'belong', 'VBP', 11, 2]]"
15,s_16,Tunisia,Tunisia,5.0,['Tunisia'],['Tunisia'],['Tunisia'],['Tunisia'],"[('Tunisia', 'NN')]","[('Tunisia', 'NN')]","[['Tunisia', 'NNP', 'ROOT', 'Tunisia', 'NNP', 1, 1]]","[['Tunisia', 'NNP', 'ROOT', 'Tunisia', 'NNP', 1, 1]]"
16,s_17,Neither was there a qualified majority within this House to revert to Article 272.,It did not not more of the qualified majority in this Parliament to return to the Article 272.,4.0,"['Neither', 'was', 'there', 'a', 'qualified', 'majority', 'within', 'this', 'House', 'to', 'revert', 'to', 'Article', '272', '.']","['It', 'did', 'not', 'not', 'more', 'of', 'the', 'qualified', 'majority', 'in', 'this', 'Parliament', 'to', 'return', 'to', 'the', 'Article', '272', '.']","['Neither', 'wa', 'there', 'a', 'qualified', 'majority', 'within', 'this', 'House', 'to', 'revert', 'to', 'Article', '272', '.']","['It', 'did', 'not', 'not', 'more', 'of', 'the', 'qualified', 'majority', 'in', 'this', 'Parliament', 'to', 'return', 'to', 'the', 'Article', '272', '.']","[('Neither', 'DT'), ('wa', 'NN'), ('there', 'RB'), ('a', 'DT'), ('qualified', 'JJ'), ('majority', 'NN'), ('within', 'IN'), ('this', 'DT'), ('House', 'NNP'), ('to', 'TO'), ('revert', 'VB'), ('to', 'TO'), ('Article', 'NNP'), ('272', 'CD'), ('.', '.')]","[('It', 'PRP'), ('did', 'VBD'), ('not', 'RB'), ('not', 'RB'), ('more', 'JJR'), ('of', 'IN'), ('the', 'DT'), ('qualified', 'JJ'), ('majority', 'NN'), ('in', 'IN'), ('this', 'DT'), ('Parliament', 'NNP'), ('to', 'TO'), ('return', 'VB'), ('to', 'TO'), ('the', 'DT'), ('Article', 'NNP'), ('272', 'CD'), ('.', '.')]","[['Neither', 'DT', 'nsubj', 'was', 'VBD', 1, 2], ['was', 'VBD', 'ROOT', 'was', 'VBD', 2, 2], ['there', 'EX', 'expl', 'was', 'VBD', 3, 2], ['a', 'DT', 'det', 'majority', 'NN', 4, 6], ['qualified', 'JJ', 'amod', 'majority', 'NN', 5, 6], ['majority', 'NN', 'attr', 'was', 'VBD', 6, 2], ['within', 'IN', 'prep', 'majority', 'NN', 7, 6], ['this', 'DT', 'det', 'House', 'NNP', 8, 9], ['House', 'NNP', 'pobj', 'within', 'IN', 9, 7], ['to', 'TO', 'aux', 'revert', 'VB', 10, 11], ['revert', 'VB', 'relcl', 'majority', 'NN', 11, 6], ['to', 'IN', 'prep', 'revert', 'VB', 12, 11], ['Article', 'NN', 'pobj', 'to', 'IN', 13, 12], ['272', 'CD', 'nummod', 'Article', 'NN', 14, 13], ['.', '.', 'punct', 'was', 'VBD', 15, 2]]","[['It', 'PRP', 'nsubj', 'more', 'JJR', 1, 5], ['did', 'VBD', 'aux', 'more', 'JJR', 2, 5], ['not', 'RB', 'neg', 'did', 'VBD', 3, 2], ['not', 'RB', 'neg', 'did', 'VBD', 4, 2], ['more', 'JJR', 'ROOT', 'more', 'JJR', 5, 5], ['of', 'IN', 'prep', 'more', 'JJR', 6, 5], ['the', 'DT', 'det', 'majority', 'NN', 7, 9], ['qualified', 'JJ', 'amod', 'majority', 'NN', 8, 9], ['majority', 'NN', 'pobj', 'of', 'IN', 9, 6], ['in', 'IN', 'prep', 'majority', 'NN', 10, 9], ['this', 'DT', 'det', 'Parliament', 'NNP', 11, 12], ['Parliament', 'NNP', 'pobj', 'in', 'IN', 12, 10], ['to', 'TO', 'aux', 'return', 'VB', 13, 14], ['return', 'VB', 'advcl', 'more', 'JJR', 14, 5], ['to', 'IN', 'prep', 'return', 'VB', 15, 14], ['the', 'DT', 'det', 'Article', 'NNP', 16, 17], ['Article', 'NNP', 'pobj', 'to', 'IN', 17, 15], ['272', 'CD', 'nummod', 'Article', 'NNP', 18, 17], ['.', '.', 'punct', 'more', 'JJR', 19, 5]]"
17,s_18,"As I already explained during second reading, there is a crisis underlying this directive amendment.","As I have already explained, at second reading, a crisis is at the root of this modification of Directive.",5.0,"['As', 'I', 'already', 'explained', 'during', 'second', 'reading', ',', 'there', 'is', 'a', 'crisis', 'underlying', 'this', 'directive', 'amendment', '.']","['As', 'I', 'have', 'already', 'explained', ',', 'at', 'second', 'reading', ',', 'a', 'crisis', 'is', 'at', 'the', 'root', 'of', 'this', 'modification', 'of', 'Directive', '.']","['As', 'I', 'already', 'explained', 'during', 'second', 'reading', ',', 'there', 'is', 'a', 'crisis', 'underlying', 'this', 'directive', 'amendment', '.']","['As', 'I', 'have', 'already', 'explained', ',', 'at', 'second', 'reading', ',', 'a', 'crisis', 'is', 'at', 'the', 'root', 'of', 'this', 'modification', 'of', 'Directive', '.']","[('As', 'IN'), ('I', 'PRP'), ('already', 'RB'), ('explained', 'VBD'), ('during', 'IN'), ('second', 'JJ'), ('reading', 'NN'), (',', ','), ('there', 'EX'), ('is', 'VBZ'), ('a', 'DT'), ('crisis', 'NN'), ('underlying', 'VBG'), ('this', 'DT'), ('directive', 'JJ'), ('amendment', 'NN'), ('.', '.')]","[('As', 'IN'), ('I', 'PRP'), ('have', 'VBP'), ('already', 'RB'), ('explained', 'VBN'), (',', ','), ('at', 'IN'), ('second', 'JJ'), ('reading', 'NN'), (',', ','), ('a', 'DT'), ('crisis', 'NN'), ('is', 'VBZ'), ('at', 'IN'), ('the', 'DT'), ('root', 'NN'), ('of', 'IN'), ('this', 'DT'), ('modification', 'NN'), ('of', 'IN'), ('Directive', 'NNP'), ('.', '.')]","[['As', 'IN', 'mark', 'explained', 'VBD', 1, 4], ['I', 'PRP', 'nsubj', 'explained', 'VBD', 2, 4], ['already', 'RB', 'advmod', 'explained', 'VBD', 3, 4], ['explained', 'VBD', 'advcl', 'is', 'VBZ', 4, 10], ['during', 'IN', 'prep', 'explained', 'VBD', 5, 4], ['second', 'JJ', 'amod', 'reading', 'NN', 6, 7], ['reading', 'NN', 'pobj', 'during', 'IN', 7, 5], [',', ',', 'punct', 'is', 'VBZ', 8, 10], ['there', 'EX', 'expl', 'is', 'VBZ', 9, 10], ['is', 'VBZ', 'ROOT', 'is', 'VBZ', 10, 10], ['a', 'DT', 'det', 'crisis', 'NN', 11, 12], ['crisis', 'NN', 'attr', 'is', 'VBZ', 12, 10], ['underlying', 'VBG', 'acl', 'crisis', 'NN', 13, 12], ['this', 'DT', 'det', 'amendment', 'NN', 14, 16], ['directive', 'NN', 'compound', 'amendment', 'NN', 15, 16], ['amendment', 'NN', 'dobj', 'underlying', 'VBG', 16, 13], ['.', '.', 'punct', 'is', 'VBZ', 17, 10]]","[['As', 'IN', 'mark', 'explained', 'VBN', 1, 5], ['I', 'PRP', 'nsubj', 'explained', 'VBN', 2, 5], ['have', 'VBP', 'aux', 'explained', 'VBN', 3, 5], ['already', 'RB', 'advmod', 'explained', 'VBN', 4, 5], ['explained', 'VBN', 'advcl', 'is', 'VBZ', 5, 13], [',', ',', 'punct', 'is', 'VBZ', 6, 13], ['at', 'IN', 'prep', 'is', 'VBZ', 7, 13], ['second', 'JJ', 'amod', 'reading', 'NN', 8, 9], ['reading', 'NN', 'pobj', 'at', 'IN', 9, 7], [',', ',', 'punct', 'is', 'VBZ', 10, 13], ['a', 'DT', 'det', 'crisis', 'NN', 11, 12], ['crisis', 'NN', 'nsubj', 'is', 'VBZ', 12, 13], ['is', 'VBZ', 'ROOT', 'is', 'VBZ', 13, 13], ['at', 'IN', 'prep', 'is', 'VBZ', 14, 13], ['the', 'DT', 'det', 'root', 'NN', 15, 16], ['root', 'NN', 'pobj', 'at', 'IN', 16, 14], ['of', 'IN', 'prep', 'root', 'NN', 17, 16], ['this', 'DT', 'det', 'modification', 'NN', 18, 19], ['modification', 'NN', 'pobj', 'of', 'IN', 19, 17], ['of', 'IN', 'prep', 'modification', 'NN', 20, 19], ['Directive', 'NNP', 'pobj', 'of', 'IN', 21, 20], ['.', '.', 'punct', 'is', 'VBZ', 22, 13]]"
18,s_19,"Mr President, the Cashman report can be summarised in four words: citizens' power over bureaucracy.","Mr President, the Cashman report can be summed up in a few words: the power of citizens on bureaucracy.",5.0,"['Mr', 'President', ',', 'the', 'Cashman', 'report', 'can', 'be', 'summarised', 'in', 'four', 'words', ':', 'citizens', ""'"", 'power', 'over', 'bureaucracy', '.']","['Mr', 'President', ',', 'the', 'Cashman', 'report', 'can', 'be', 'summed', 'up', 'in', 'a', 'few', 'words', ':', 'the', 'power', 'of', 'citizens', 'on', 'bureaucracy', '.']","['Mr', 'President', ',', 'the', 'Cashman', 'report', 'can', 'be', 'summarised', 'in', 'four', 'word', ':', 'citizen', ""'"", 'power', 'over', 'bureaucracy', '.']","['Mr', 'President', ',', 'the', 'Cashman', 'report', 'can', 'be', 'summed', 'up', 'in', 'a', 'few', 'word', ':', 'the', 'power', 'of', 'citizen', 'on', 'bureaucracy', '.']","[('Mr', 'NNP'), ('President', 'NNP'), (',', ','), ('the', 'DT'), ('Cashman', 'NNP'), ('report', 'NN'), ('can', 'MD'), ('be', 'VB'), ('summarised', 'VBN'), ('in', 'IN'), ('four', 'CD'), ('word', 'NN'), (':', ':'), ('citizen', 'NN'), (""'"", ""''""), ('power', 'NN'), ('over', 'IN'), ('bureaucracy', 'NN'), ('.', '.')]","[('Mr', 'NNP'), ('President', 'NNP'), (',', ','), ('the', 'DT'), ('Cashman', 'NNP'), ('report', 'NN'), ('can', 'MD'), ('be', 'VB'), ('summed', 'VBN'), ('up', 'RP'), ('in', 'IN'), ('a', 'DT'), ('few', 'JJ'), ('word', 'NN'), (':', ':'), ('the', 'DT'), ('power', 'NN'), ('of', 'IN'), ('citizen', 'NN'), ('on', 'IN'), ('bureaucracy', 'NN'), ('.', '.')]","[['Mr', 'NNP', 'compound', 'President', 'NNP', 1, 2], ['President', 'NNP', 'npadvmod', 'summarised', 'VBN', 2, 9], [',', ',', 'punct', 'summarised', 'VBN', 3, 9], ['the', 'DT', 'det', 'report', 'NN', 4, 6], ['Cashman', 'NNP', 'compound', 'report', 'NN', 5, 6], ['report', 'NN', 'nsubjpass', 'summarised', 'VBN', 6, 9], ['can', 'MD', 'aux', 'summarised', 'VBN', 7, 9], ['be', 'VB', 'auxpass', 'summarised', 'VBN', 8, 9], ['summarised', 'VBN', 'ROOT', 'summarised', 'VBN', 9, 9], ['in', 'IN', 'prep', 'summarised', 'VBN', 10, 9], ['four', 'CD', 'nummod', 'words', 'NNS', 11, 12], ['words', 'NNS', 'pobj', 'in', 'IN', 12, 10], [':', ':', 'punct', 'words', 'NNS', 13, 12], ['citizens', 'NNS', 'poss', 'power', 'NN', 14, 16], [""'"", 'POS', 'case', 'citizens', 'NNS', 15, 14], ['power', 'NN', 'appos', 'words', 'NNS', 16, 12], ['over', 'IN', 'prep', 'power', 'NN', 17, 16], ['bureaucracy', 'NN', 'pobj', 'over', 'IN', 18, 17], ['.', '.', 'punct', 'summarised', 'VBN', 19, 9]]","[['Mr', 'NNP', 'compound', 'President', 'NNP', 1, 2], ['President', 'NNP', 'npadvmod', 'summed', 'VBN', 2, 9], [',', ',', 'punct', 'summed', 'VBN', 3, 9], ['the', 'DT', 'det', 'report', 'NN', 4, 6], ['Cashman', 'NNP', 'compound', 'report', 'NN', 5, 6], ['report', 'NN', 'nsubjpass', 'summed', 'VBN', 6, 9], ['can', 'MD', 'aux', 'summed', 'VBN', 7, 9], ['be', 'VB', 'auxpass', 'summed', 'VBN', 8, 9], ['summed', 'VBN', 'ROOT', 'summed', 'VBN', 9, 9], ['up', 'RP', 'prt', 'summed', 'VBN', 10, 9], ['in', 'IN', 'prep', 'summed', 'VBN', 11, 9], ['a', 'DT', 'det', 'words', 'NNS', 12, 14], ['few', 'JJ', 'amod', 'words', 'NNS', 13, 14], ['words', 'NNS', 'pobj', 'in', 'IN', 14, 11], [':', ':', 'punct', 'words', 'NNS', 15, 14], ['the', 'DT', 'det', 'power', 'NN', 16, 17], ['power', 'NN', 'dobj', 'summed', 'VBN', 17, 9], ['of', 'IN', 'prep', 'power', 'NN', 18, 17], ['citizens', 'NNS', 'pobj', 'of', 'IN', 19, 18], ['on', 'IN', 'prep', 'citizens', 'NNS', 20, 19], ['bureaucracy', 'NN', 'pobj', 'on', 'IN', 21, 20], ['.', '.', 'punct', 'summed', 'VBN', 22, 9]]"
19,s_20,Amendment No 7 proposes certain changes in the references to paragraphs.,Amendment No 7 proposes changes to certain paragraphs references.,5.0,"['Amendment', 'No', '7', 'proposes', 'certain', 'changes', 'in', 'the', 'references', 'to', 'paragraphs', '.']","['Amendment', 'No', '7', 'proposes', 'changes', 'to', 'certain', 'paragraphs', 'references', '.']","['Amendment', 'No', '7', 'proposes', 'certain', 'change', 'in', 'the', 'reference', 'to', 'paragraph', '.']","['Amendment', 'No', '7', 'proposes', 'change', 'to', 'certain', 'paragraph', 'reference', '.']","[('Amendment', 'NNP'), ('No', 'NNP'), ('7', 'CD'), ('proposes', 'VBZ'), ('certain', 'JJ'), ('change', 'NN'), ('in', 'IN'), ('the', 'DT'), ('reference', 'NN'), ('to', 'TO'), ('paragraph', 'VB'), ('.', '.')]","[('Amendment', 'NNP'), ('No', 'NNP'), ('7', 'CD'), ('proposes', 'NNS'), ('change', 'VBP'), ('to', 'TO'), ('certain', 'JJ'), ('paragraph', 'JJ'), ('reference', 'NN'), ('.', '.')]","[['Amendment', 'JJ', 'nsubj', 'proposes', 'VBZ', 1, 4], ['No', 'NN', 'det', '7', 'CD', 2, 3], ['7', 'CD', 'nummod', 'Amendment', 'JJ', 3, 1], ['proposes', 'VBZ', 'ROOT', 'proposes', 'VBZ', 4, 4], ['certain', 'JJ', 'amod', 'changes', 'NNS', 5, 6], ['changes', 'NNS', 'dobj', 'proposes', 'VBZ', 6, 4], ['in', 'IN', 'prep', 'changes', 'NNS', 7, 6], ['the', 'DT', 'det', 'references', 'NNS', 8, 9], ['references', 'NNS', 'pobj', 'in', 'IN', 9, 7], ['to', 'IN', 'prep', 'references', 'NNS', 10, 9], ['paragraphs', 'NNS', 'pobj', 'to', 'IN', 11, 10], ['.', '.', 'punct', 'proposes', 'VBZ', 12, 4]]","[['Amendment', 'JJ', 'compound', 'No', 'NN', 1, 2], ['No', 'NN', 'nsubj', 'proposes', 'VBZ', 2, 4], ['7', 'CD', 'nummod', 'No', 'NN', 3, 2], ['proposes', 'VBZ', 'nsubj', 'changes', 'NNS', 4, 5], ['changes', 'NNS', 'ROOT', 'changes', 'NNS', 5, 5], ['to', 'IN', 'prep', 'changes', 'NNS', 6, 5], ['certain', 'JJ', 'amod', 'references', 'NNS', 7, 9], ['paragraphs', 'NNS', 'compound', 'references', 'NNS', 8, 9], ['references', 'NNS', 'pobj', 'to', 'IN', 9, 6], ['.', '.', 'punct', 'changes', 'NNS', 10, 5]]"
